mapid,run_number,run_name,barcode,map_no,sheet,division,cd_title,image_id
336,316,BOUNDARY,116938,572652,2,Western,PMapWest01,11693801
336,316,BOUNDARY,116937,572652,3,Western,PMapWest01,11693701
337,274,KAYRUNNERA,117009,572653,1,Western,PMapWest02,11700901
338,189,KERRIBREE,117157,572654,1,Western,PMapWest02,11715701
339,86,BULGOO,117352,572655,1,Western,PMapWest01,11735201
339,86,BULGOO,117351,572655,2,Western,PMapWest01,11735101
33,194,CARRACABACK AND DEWETT CREEK,101452,572333,1,Eastern,PMapEast02,10145202
33,194,CARRACABACK AND DEWETT CREEK,101452,572333,1,Eastern,PMapEast02,10145201
33,194,CARRACABACK AND DEWETT CREEK,101451,572333,2,Eastern,PMapEast02,10145101
340,124,BUNNERINGEE,117281,572656,1,Western,PMapWest01,11728101
340,124,BUNNERINGEE,117280,572656,2,Western,PMapWest01,11728001
341,97,BURTUNDY,117328,572657,1,Western,PMapWest01,11732802
341,97,BURTUNDY,117328,572657,1,Western,PMapWest01,11732801
342,284,CARYAPUNDY SWAMP NO 1,116991,572658,1,Western,PMapWest01,11699101
343,158,CENTRAL BLOCK C,117216,572659,1,Western,PMapWest01,11721601
344,24,COAN DOWNS,117476,572660,1,Western,PMapWest01,11747602
344,24,COAN DOWNS,117476,572660,1,Western,PMapWest01,11747601
344,24,COAN DOWNS,117475,572660,2,Western,PMapWest01,11747501
345,212,CONOBLE,117117,572661,1,Western,PMapWest01,11711701
345,212,CONOBLE,117116,572661,2,Western,PMapWest01,11711601
345,212,CONOBLE,117115,572661,3,Western,PMapWest01,11711501
345,212,CONOBLE,117114,572661,4,Western,PMapWest01,11711401
345,212,CONOBLE,117113,572661,5,Western,PMapWest01,11711301
345,212,CONOBLE,117112,572661,6,Western,PMapWest01,11711201
345,212,CONOBLE,117112,572661,6,Western,PMapWest01,11711202
345,212,CONOBLE,117111,572661,7,Western,PMapWest01,11711101
345,212,CONOBLE,117110,572661,8,Western,PMapWest01,11711001
346,163,COOMBIE,117205,572662,1,Western,PMapWest01,11720501
347,47,LACHLAN DOWNS,117436,572663,1,Western,PMapWest02,11743601
347,47,LACHLAN DOWNS,117435,572663,2,Western,PMapWest02,11743501
348,247,LILA SPRINGS,117057,572664,1,Western,PMapWest02,11705701
348,247,LILA SPRINGS,117056,572664,2,Western,PMapWest02,11705601
349,16,COULPATARO,117496,572665,1,Western,PMapWest01,11749604
349,16,COULPATARO,117496,572665,1,Western,PMapWest01,11749603
349,16,COULPATARO,117496,572665,1,Western,PMapWest01,11749602
349,16,COULPATARO,117496,572665,1,Western,PMapWest01,11749601
349,16,COULPATARO,117495,572665,2,Western,PMapWest01,11749502
349,16,COULPATARO,117495,572665,2,Western,PMapWest01,11749503
349,16,COULPATARO,117495,572665,2,Western,PMapWest01,11749501
349,16,COULPATARO,117494,572665,3,Western,PMapWest01,11749401
349,16,COULPATARO,117493,572665,4,Western,PMapWest01,11749301
34,364,CAVAN,101115,572334,1,Eastern,PMapEast02,10111502
350,209,CURRAWEENA,117122,572666,1,Western,PMapWest01,11712201
350,209,CURRAWEENA,117121,572666,2,Western,PMapWest01,11712101
351,127,DELALAH,117274,572667,1,Western,PMapWest01,11727401
351,127,DELALAH,117273,572667,2,Western,PMapWest01,11727301
351,127,DELALAH,117272,572667,3,Western,PMapWest01,11727201
351,127,DELALAH,117271,572667,4,Western,PMapWest01,11727101
352,90,LISSINGTON,117345,572668,1,Western,PMapWest02,11734501
352,90,LISSINGTON,117344,572668,2,Western,PMapWest02,11734401
352,90,LISSINGTON,117343,572668,3,Western,PMapWest02,11734301
353,17,DUMBLE,117492,572669,1,Western,PMapWest01,11749201
353,17,DUMBLE,117491,572669,2,Western,PMapWest01,11749101
354,281,LOWER WEELI WEST,116996,572670,1,Western,PMapWest02,11699601
354,281,LOWER WEELI WEST,116995,572670,2,Western,PMapWest02,11699501
355,304,EAST BOGAN NO 14,116963,572671,1,Western,PMapWest01,11696301
356,267,EAST BOGAN NO 17,117020,572672,1,Western,PMapWest01,11702001
357,269,ERINBENDERY,117016,572673,1,Western,PMapWest01,11701601
358,8,FORT GREY,117508,572674,1,Western,PMapWest01,11750801
359,192,FULHAM,117153,572675,1,Western,PMapWest01,11715301
35,316,CHANDLERS CREEK,101205,572335,1,Eastern,PMapEast02,10120501
360,248,GLENARIFF,117055,572676,1,Western,PMapWest01,11705502
360,248,GLENARIFF,117055,572676,1,Western,PMapWest01,11705503
360,248,GLENARIFF,117055,572676,1,Western,PMapWest01,11705504
360,248,GLENARIFF,117055,572676,1,Western,PMapWest01,11705501
361,154,MARFIELD,117223,572677,1,Western,PMapWest02,11722301
361,154,MARFIELD,117222,572677,2,Western,PMapWest02,11722201
362,217,MENAMURTEE,117100,572678,1,Western,PMapWest02,11710002
362,217,MENAMURTEE,117100,572678,1,Western,PMapWest02,11710001
362,217,MENAMURTEE,117099,572678,2,Western,PMapWest02,11709901
363,105,MILREA,117318,572679,1,Western,PMapWest02,11731801
363,105,MILREA,117317,572679,2,Western,PMapWest02,11731701
364,87,MOKELY,117350,572680,1,Western,PMapWest02,11735001
364,87,MOKELY,117349,572680,2,Western,PMapWest02,11734901
365,117,MONDADOO,117295,572681,1,Western,PMapWest02,11729501
365,117,MONDADOO,117294,572681,2,Western,PMapWest02,11729401
365,117,MONDADOO,117293,572681,3,Western,PMapWest02,11729301
365,117,MONDADOO,117292,572681,4,Western,PMapWest02,11729201
366,219,MOOLBONG,117097,572682,1,Western,PMapWest02,11709701
367,78,MOOTHUMBIL,117366,572683,1,Western,PMapWest02,11736601
367,78,MOOTHUMBIL,117365,572683,2,Western,PMapWest02,11736501
368,246,MOSSGIEL,117059,572684,1,Western,PMapWest02,11705901
368,246,MOSSGIEL,117058,572684,2,Western,PMapWest02,11705802
368,246,MOSSGIEL,117058,572684,2,Western,PMapWest02,11705801
369,182,MOUNT GRENFELL NO 2,117174,572685,1,Western,PMapWest02,11717401
369,182,MOUNT GRENFELL NO 2,117173,572685,2,Western,PMapWest02,11717301
36,474,CHEVIOT HILLS SOUTH AND FAIRFIELD SOUTH,100908,572336,1,Eastern,PMapEast02,10090801
36,474,CHEVIOT HILLS SOUTH AND FAIRFIELD SOUTH,100908,572336,1,Eastern,PMapEast02,10090802
36,474,CHEVIOT HILLS SOUTH AND FAIRFIELD SOUTH,100907,572336,2,Eastern,PMapEast02,10090701
36,474,CHEVIOT HILLS SOUTH AND FAIRFIELD SOUTH,100906,572336,3,Eastern,PMapEast02,10090601
370,239,MOUNT POOLE,117072,572686,1,Western,PMapWest02,11707201
370,239,MOUNT POOLE,117071,572686,2,Western,PMapWest02,11707101
371,255,MOURABILLA,117042,572687,1,Western,PMapWest02,11704201
371,255,MOURABILLA,117041,572687,2,Western,PMapWest02,11704101
372,276,MULGA DOWNS,117006,572688,1,Western,PMapWest02,11700601
373,228,MULTAGOONA,117085,572689,1,Western,PMapWest02,11708501
373,228,MULTAGOONA,117084,572689,2,Western,PMapWest02,11708401
373,228,MULTAGOONA,117083,572689,3,Western,PMapWest02,11708301
374,116,MURRIN,117297,572690,1,Western,PMapWest02,11729701
374,116,MURRIN,117296,572690,2,Western,PMapWest02,11729601
375,68,NECKARBOO,117388,572691,1,Western,PMapWest02,11738801
375,68,NECKARBOO,117387,572691,2,Western,PMapWest02,11738701
375,68,NECKARBOO,117386,572691,3,Western,PMapWest02,11738601
375,68,NECKARBOO,117386,572691,3,Western,PMapWest02,11738602
376,132,NILLERA OR CANYANBOON,117264,572692,1,Western,PMapWest02,11726401
377,165,NORTH ABBOTSFORD,117202,572693,1,Western,PMapWest02,11720201
377,165,NORTH ABBOTSFORD,117201,572693,2,Western,PMapWest02,11720101
377,165,NORTH ABBOTSFORD,117201,572693,2,Western,PMapWest02,11720102
378,200,NUNDORO,117140,572694,1,Western,PMapWest02,11714001
379,220,LIVE DOWNS,117096,572695,1,Western,PMapWest02,11709601
37,67,CLIFTON,101747,572337,1,Eastern,PMapEast02,10174701
37,67,CLIFTON,101745,572337,2,Eastern,PMapEast02,10174501
380,288,OSACA,116986,572696,1,Western,PMapWest02,11698601
381,241,PAIKA,117067,572697,1,Western,PMapWest02,11706704
381,241,PAIKA,117067,572697,1,Western,PMapWest02,11706703
381,241,PAIKA,117067,572697,1,Western,PMapWest02,11706702
381,241,PAIKA,117067,572697,1,Western,PMapWest02,11706701
382,295,PINEGOBLA,116930,572698,1,Western,PMapWest02,11693001
382,295,PINEGOBLA,116929,572698,2,Western,PMapWest02,11692901
383,44,QUANTAMBONE,117441,572699,1,Western,PMapWest02,11744101
383,44,QUANTAMBONE,117440,572699,2,Western,PMapWest02,11744001
384,115,ROTO,117300,572700,1,Western,PMapWest02,11730001
384,115,ROTO,117299,572700,2,Western,PMapWest02,11729901
384,115,ROTO,117298,572700,3,Western,PMapWest02,11729802
384,115,ROTO,117298,572700,3,Western,PMapWest02,11729801
385,226,GOONDUBLUI,117089,572701,1,Western,PMapWest01,11708901
385,226,GOONDUBLUI,117088,572701,2,Western,PMapWest01,11708801
385,226,GOONDUBLUI,117088,572701,2,Western,PMapWest01,11708803
385,226,GOONDUBLUI,117088,572701,2,Western,PMapWest01,11708804
385,226,GOONDUBLUI,117088,572701,2,Western,PMapWest01,11708802
386,146,ROTO NORTH EAST,117235,572702,1,Western,PMapWest02,11723502
386,146,ROTO NORTH EAST,117235,572702,1,Western,PMapWest02,11723501
387,38,GURRERA,117450,572703,1,Western,PMapWest01,11745001
388,4,INNESOWEN,117516,572704,1,Western,PMapWest01,11751601
388,4,INNESOWEN,117515,572704,2,Western,PMapWest01,11751501
388,4,INNESOWEN,117514,572704,3,Western,PMapWest01,11751401
389,188,TALAWANTA,117160,572705,1,Western,PMapWest03,11716001
389,188,TALAWANTA,117159,572705,2,Western,PMapWest03,11715901
389,188,TALAWANTA,117158,572705,3,Western,PMapWest03,11715801
38,74,COBBIN,101729,572338,1,Eastern,PMapEast02,10172901
38,74,COBBIN,101728,572338,2,Eastern,PMapEast02,10172801
390,102,TAPIO,117323,572706,1,Western,PMapWest03,11732301
390,102,TAPIO,117322,572706,2,Western,PMapWest03,11732201
391,52,TARCOON,117426,572707,1,Western,PMapWest03,11742601
391,52,TARCOON,117424,572707,2,Western,PMapWest03,11742401
391,52,TARCOON,117423,572707,3,Western,PMapWest03,11742301
391,52,TARCOON,117425,572707,4,Western,PMapWest03,11742501
392,166,TARINGO DOWNS,117200,572708,1,Western,PMapWest03,11720001
393,150,TIBORA,117226,572710,1,Western,PMapWest03,11722601
394,19,TILTAGARA,117488,572711,1,Western,PMapWest03,11748801
394,19,TILTAGARA,117487,572711,2,Western,PMapWest03,11748701
394,19,TILTAGARA,117486,572711,3,Western,PMapWest03,11748601
395,58,TOLARNO,117407,572712,1,Western,PMapWest03,11740701
395,58,TOLARNO,117406,572712,2,Western,PMapWest03,11740601
395,58,TOLARNO,117405,572712,3,Western,PMapWest03,11740501
395,58,TOLARNO,117405,572712,3,Western,PMapWest03,11740502
395,58,TOLARNO,117405,572712,3,Western,PMapWest03,11740503
395,58,TOLARNO,117405,572712,3,Western,PMapWest03,11740504
396,257,TOORALE AND DUNLOP,117039,572713,1,Western,PMapWest03,11703902
396,257,TOORALE AND DUNLOP,117039,572713,1,Western,PMapWest03,11703901
396,257,TOORALE AND DUNLOP,117038,572713,2,Western,PMapWest03,11703801
396,257,TOORALE AND DUNLOP,117038,572713,2,Western,PMapWest03,11703802
396,257,TOORALE AND DUNLOP,117037,572713,3,Western,PMapWest03,11703701
397,54,TRIDA,117417,572714,1,Western,PMapWest03,11741701
398,306,UPPER BUNDABULLA EAST,116960,572715,1,Western,PMapWest03,11696001
399,99,WALLANDRA,117326,572716,1,Western,PMapWest03,11732604
399,99,WALLANDRA,117326,572716,1,Western,PMapWest03,11732603
399,99,WALLANDRA,117326,572716,1,Western,PMapWest03,11732602
399,99,WALLANDRA,117326,572716,1,Western,PMapWest03,11732601
39,286,CONEAC,101267,572339,1,Eastern,PMapEast02,10126701
39,286,CONEAC,101266,572339,2,Eastern,PMapEast02,10126601
3,108,MAROOBA,117313,400002,1,Western,PMapWest02,11731301
400,1,WANGAROA,117520,572717,1,Western,PMapWest03,11752001
401,139,WAVERLEY DOWNS,117249,572718,1,Western,PMapWest03,11724901
402,89,WEINTERIGA,117346,572719,1,Western,PMapWest03,11734602
402,89,WEINTERIGA,117346,572719,1,Western,PMapWest03,11734601
403,129,WILGAROON,117268,572720,1,Western,PMapWest03,11726801
403,129,WILGAROON,117267,572720,2,Western,PMapWest03,11726701
404,72,WILLARA,117378,572721,1,Western,PMapWest03,11737801
404,72,WILLARA,117377,572721,2,Western,PMapWest03,11737701
404,72,WILLARA,117376,572721,3,Western,PMapWest03,11737601
405,211,WILTAGOONA,117118,572722,1,Western,PMapWest03,11711806
405,211,WILTAGOONA,117118,572722,1,Western,PMapWest03,11711802
405,211,WILTAGOONA,117118,572722,1,Western,PMapWest03,11711803
405,211,WILTAGOONA,117118,572722,1,Western,PMapWest03,11711805
405,211,WILTAGOONA,117118,572722,1,Western,PMapWest03,11711804
405,211,WILTAGOONA,117118,572722,1,Western,PMapWest03,11711801
406,277,WIRRA WARRA,117005,572723,1,Western,PMapWest03,11700501
407,41,WYUNA DOWNS,117447,572724,1,Western,PMapWest03,11744701
408,164,YANDAMA,117204,572725,1,Western,PMapWest03,11720401
408,164,YANDAMA,117203,572725,2,Western,PMapWest03,11720301
409,233,YATHONG,117080,572726,1,Western,PMapWest03,11708001
409,233,YATHONG,117079,572726,2,Western,PMapWest03,11707901
40,477,COOPLACURRIPA,100902,572341,1,Eastern,PMapEast02,10090204
40,477,COOPLACURRIPA,100902,572341,1,Eastern,PMapEast02,10090202
40,477,COOPLACURRIPA,100902,572341,1,Eastern,PMapEast02,10090203
40,477,COOPLACURRIPA,100902,572341,1,Eastern,PMapEast02,10090201
410,356,MOGONG AND TILGE,101130,572729,2,Eastern,PMapEast03,10113001
411,522,ABINGTON,100821,572730,1,Eastern,PMapEast01,10082102
411,522,ABINGTON,100821,572730,1,Eastern,PMapEast01,10082101
412,344,ACACIA CREEK,101154,572731,1,Eastern,PMapEast01,10115402
412,344,ACACIA CREEK,101153,572731,2,Eastern,PMapEast01,10115301
413,217,ADDICUMBENE,101412,572732,1,Eastern,PMapEast01,10141201
413,217,ADDICUMBENE,101411,572732,2,Eastern,PMapEast01,10141101
413,217,ADDICUMBENE,101410,572732,3,Eastern,PMapEast01,10141001
414,76,ADELONG,101725,572733,1,Eastern,PMapEast01,10172501
414,76,ADELONG,101724,572733,2,Eastern,PMapEast01,10172401
415,214,AGINTOOTHBONG,101418,572734,1,Eastern,PMapEast01,10141802
415,214,AGINTOOTHBONG,101418,572734,1,Eastern,PMapEast01,10141801
415,214,AGINTOOTHBONG,101417,572734,2,Eastern,PMapEast01,10141701
416,109,ALFREDA,101641,572735,1,Eastern,PMapEast01,10164101
416,109,ALFREDA,101640,572735,2,Eastern,PMapEast01,10164001
416,109,ALFREDA,101639,572735,3,Eastern,PMapEast01,10163901
416,109,ALFREDA,101638,572735,4,Eastern,PMapEast01,10163801
417,333,ANNANDALE,101176,572737,1,Eastern,PMapEast01,10117601
417,333,ANNANDALE,101175,572737,2,Eastern,PMapEast01,10117501
418,427,ANNS VALE OR CUNGERA,100995,572738,1,Eastern,PMapEast01,10099501
418,427,ANNS VALE OR CUNGERA,100994,572738,2,Eastern,PMapEast01,10099401
419,157,ARGALONG,101530,572739,1,Eastern,PMapEast01,10153001
419,157,ARGALONG,101529,572739,2,Eastern,PMapEast01,10152901
41,269,COUNTEGANY,101304,572343,1,Eastern,PMapEast02,10130401
41,269,COUNTEGANY,101303,572343,2,Eastern,PMapEast02,10130301
41,269,COUNTEGANY,101302,572343,3,Eastern,PMapEast02,10130201
420,535,ARRAMAGONG EAST,100836B,572740,1,Eastern,PMapEast01,13624511
420,535,ARRAMAGONG EAST,100836B,572740,2,Eastern,PMapEast01,13624411
421,279,ARTHUR SEAT,101283,572741,1,Eastern,PMapEast01,10128301
421,279,ARTHUR SEAT,101282,572741,2,Eastern,PMapEast01,10128201
421,279,ARTHUR SEAT,101281,572741,3,Eastern,PMapEast01,10128101
422,280,AUBURN VALE,101280,572742,1,Eastern,PMapEast01,10128002
422,280,AUBURN VALE,101280,572742,1,Eastern,PMapEast01,10128001
422,280,AUBURN VALE,101280,572742,1,Eastern,PMapEast01,10128003
422,280,AUBURN VALE,101279,572742,2,Eastern,PMapEast01,10127901
423,561,BAKERS SWAMP,100748,572743,1,Eastern,PMapEast01,10074801
423,561,BAKERS SWAMP,100747,572743,2,Eastern,PMapEast01,10074701
424,3,BALALA,101917,572744,1,Eastern,PMapEast01,10191701
424,3,BALALA,101917,572744,1,Eastern,PMapEast01,10191702
424,3,BALALA,101917,572744,1,Eastern,PMapEast01,10191703
424,3,BALALA,101917,572744,1,Eastern,PMapEast01,10191704
424,3,BALALA,101916,572744,2,Eastern,PMapEast01,10191601
425,216,BALD HILLS OR THE GULLIES,101414,572745,1,Eastern,PMapEast01,10141401
425,216,BALD HILLS OR THE GULLIES,101413,572745,2,Eastern,PMapEast01,10141301
426,240,BALD ROCK,101365,572746,1,Eastern,PMapEast01,10136501
426,240,BALD ROCK,101364,572746,2,Eastern,PMapEast01,10136401
427,404,BALBLAIR,101040,572747,1,Eastern,PMapEast01,10104001
427,404,BALBLAIR,101039,572747,2,Eastern,PMapEast01,10103901
428,524,BANGAROO,100818,572748,1,Eastern,PMapEast01,10081802
428,524,BANGAROO,100818,572748,1,Eastern,PMapEast01,10081801
428,524,BANGAROO,100817,572748,2,Eastern,PMapEast01,10081701
429,377,BANGUS,101090,572749,1,Eastern,PMapEast01,10109001
429,377,BANGUS,101089,572749,2,Eastern,PMapEast01,10108901
42,311,COWRA ROCKS,101215,572344,1,Eastern,PMapEast02,10121502
42,311,COWRA ROCKS,101215,572344,1,Eastern,PMapEast02,10121501
42,311,COWRA ROCKS,101214,572344,2,Eastern,PMapEast02,10121401
430,416,BANNOCKBURN,101019,572750,1,Eastern,PMapEast01,10101901
430,416,BANNOCKBURN,101018,572750,2,Eastern,PMapEast01,10101801
431,11,BARRABA,101900,572751,1,Eastern,PMapEast01,10190001
431,11,BARRABA,101900,572751,1,Eastern,PMapEast01,10190002
431,11,BARRABA,101899,572751,2,Eastern,PMapEast01,10189901
432,418,BARRABA CREEK,101015,572752,1,Eastern,PMapEast01,10101502
432,418,BARRABA CREEK,101015,572752,1,Eastern,PMapEast01,10101501
