mapid,county,parish,barcode,edition,sheet,year,cd_title,image_id
4115,RICHMOND,DARKE,104853,7,1,1949,PMapGF07,10485301
4116,RICHMOND,DOBIE,104591,3,1,1911,PMapGF07,10459101
4116,RICHMOND,DOBIE,104713,4,1,1923,PMapGF07,10471301
4116,RICHMOND,DOBIE,104712,5,1,1939,PMapGF07,10471201
4117,RICHMOND,DONALDSON,104709,3,1,1902,PMapGF07,10470901
4117,RICHMOND,DONALDSON,104708,4,1,1908,PMapGF07,10470801
4117,RICHMOND,DONALDSON,104707,5,1,1920,PMapGF07,10470701
4117,RICHMOND,DONALDSON,104711,6,2,1939,PMapGF07,10471101
4118,RICHMOND,DOUBLEDUKE,149419,2,1, ,PMapGF07,14941901
4118,RICHMOND,DOUBLEDUKE,104705,3,1,1910,PMapGF07,10470501
4118,RICHMOND,DOUBLEDUKE,104706,4,1,1918,PMapGF07,10470601
4118,RICHMOND,DOUBLEDUKE,104710,5,1,1926,PMapGF07,10471001
4118,RICHMOND,DOUBLEDUKE,107035,6,1,1943,PMapGF07,10703501
4119,RICHMOND,EAST CASINO,107263,2,1,1901,PMapGF07,10726301
4119,RICHMOND,EAST CASINO,107262,3,1,1920,PMapGF07,10726201
411,BENARBA,BOONOONA,127025,1,1,1880,PMapME02,12702501
411,BENARBA,BOONOONA,127024,2,1,1896,PMapME02,12702401
411,BENARBA,BOONOONA,127023,3,1,1928,PMapME02,12702301
4120,RICHMOND,ELLANGOWAN,149542,2,1, ,PMapGF07,14954201
4120,RICHMOND,ELLANGOWAN,107033,5,1,1911,PMapGF07,10703301
4120,RICHMOND,ELLANGOWAN,107034,6,1,1921,PMapGF07,10703401
4120,RICHMOND,ELLANGOWAN,107032,7,1,1929,PMapGF07,10703201
4120,RICHMOND,ELLANGOWAN,107031,8,1,1939,PMapGF07,10703101
4121,RICHMOND,ESK,107562,2,1,1901,PMapGF07,10756201
4121,RICHMOND,ESK,107561,3,1,1913,PMapGF07,10756101
4121,RICHMOND,ESK,107560,4,1,1927,PMapGF07,10756001
4122,RICHMOND,EVANS,149286,4,1, ,PMapGF07,14928601
4122,RICHMOND,EVANS,107564,5,1,1922,PMapGF07,10756401
4122,RICHMOND,EVANS,107563,6,1,1932,PMapGF07,10756301
4123,RICHMOND,GIBBERAGEE,107028,2,1,1894,PMapGF08,10702801
4123,RICHMOND,GIBBERAGEE,107029,3,1,1913,PMapGF08,10702901
4123,RICHMOND,GIBBERAGEE,107030,4,1,1923,PMapGF08,10703001
4123,RICHMOND,GIBBERAGEE,104722,5,1,1940,PMapGF08,10472201
4124,RICHMOND,HOGARTH,149548,2,1, ,PMapGF08,14954801
4124,RICHMOND,HOGARTH,104719,3,1,1906,PMapGF08,10471901
4124,RICHMOND,HOGARTH,104721,4,1,1912,PMapGF08,10472101
4124,RICHMOND,HOGARTH,104720,5,1,1926,PMapGF08,10472001
4125,RICHMOND,MARSH,107051,2,1,1898,PMapGF08,10705101
4125,RICHMOND,MARSH,107052,3,1,1921,PMapGF08,10705201
4126,RICHMOND,MONGOGARIE,104715,3,1,1911,PMapGF08,10471501
4126,RICHMOND,MONGOGARIE,104718,4,1,1916,PMapGF08,10471801
4126,RICHMOND,MONGOGARIE,104717,5,1,1925,PMapGF08,10471701
4126,RICHMOND,MONGOGARIE,104716,6,1,1939,PMapGF08,10471601
4127,RICHMOND,MYALL,149420,2,1, ,PMapGF08,14942001
4127,RICHMOND,MYALL,107053,3,1,1912,PMapGF08,10705301
4127,RICHMOND,MYALL,107045,4,1,1923,PMapGF08,10704501
4127,RICHMOND,MYALL,107054,5,1,1939,PMapGF08,10705401
4128,RICHMOND,MYRTLE,149283,2,1, ,PMapGF08,14928301
4128,RICHMOND,MYRTLE,149283,2,1, ,PMapGF08,14928302
4128,RICHMOND,MYRTLE,149283,2,1, ,PMapGF08,14928303
4128,RICHMOND,MYRTLE,149283,2,1, ,PMapGF08,14928304
4128,RICHMOND,MYRTLE,149421,3,1, ,PMapGF08,14942101
4128,RICHMOND,MYRTLE,107036,4,1,1905,PMapGF08,10703601
4128,RICHMOND,MYRTLE,104714,5,1,1914,PMapGF08,10471401
4128,RICHMOND,MYRTLE,107048,6,1,1923,PMapGF08,10704801
4128,RICHMOND,MYRTLE,107049,7,1,1932,PMapGF08,10704901
4128,RICHMOND,MYRTLE,106992,8,1,1963,PMapGF08,10699201
4128,RICHMOND,MYRTLE,106992,8,1,1963,PMapGF08,10699202
4129,RICHMOND,NANDABAH,149291,2,1, ,PMapGF08,14929101
4129,RICHMOND,NANDABAH,149291,2,1, ,PMapGF08,14929102
4129,RICHMOND,NANDABAH,149291,2,1, ,PMapGF08,14929103
4129,RICHMOND,NANDABAH,149291,2,1, ,PMapGF08,14929104
4129,RICHMOND,NANDABAH,149422,3,1, ,PMapGF08,14942201
4129,RICHMOND,NANDABAH,107047,4,1,1908,PMapGF08,10704701
4129,RICHMOND,NANDABAH,107046,5,1,1916,PMapGF08,10704601
4129,RICHMOND,NANDABAH,107264,6,1,1933,PMapGF08,10726401
412,BENARBA,BORONGA,127005,1,1,1881,PMapME02,12700501
412,BENARBA,BORONGA,127004,2,1,1888,PMapME02,12700401
412,BENARBA,BORONGA,127003,3,1,1898,PMapME02,12700301
412,BENARBA,BORONGA,127002,4,1,1914,PMapME02,12700201
412,BENARBA,BORONGA,127001,5,1,1933,PMapME02,12700101
4130,RICHMOND,POWERPA,149287,1,1, ,PMapGF08,14928701
4130,RICHMOND,POWERPA,149287,1,1, ,PMapGF08,14928702
4130,RICHMOND,POWERPA,149287,1,1, ,PMapGF08,14928703
4130,RICHMOND,POWERPA,149287,1,1, ,PMapGF08,14928704
4130,RICHMOND,POWERPA,149423,2,1, ,PMapGF08,14942301
4130,RICHMOND,POWERPA,107050,3,1,1909,PMapGF08,10705001
4130,RICHMOND,POWERPA,107265,4,1,1923,PMapGF08,10726501
4130,RICHMOND,POWERPA,107266,5,1,1935,PMapGF08,10726601
4131,RICHMOND,RICHMOND,149424,2,1, ,PMapGF08,14942401
4131,RICHMOND,RICHMOND,107038,3,1,1905,PMapGF08,10703801
4131,RICHMOND,RICHMOND,107040,4,1,1908,PMapGF08,10704001
4131,RICHMOND,RICHMOND,149292,5,1, ,PMapGF08,14929201
4131,RICHMOND,RICHMOND,107111,6,1,1923,PMapGF08,10711101
4131,RICHMOND,RICHMOND,107039,7,1,1932,PMapGF08,10703901
4132,RICHMOND,RILEY,149425,4,1, ,PMapGF08,14942501
4132,RICHMOND,RILEY,149297,5,1, ,PMapGF08,14929701
4132,RICHMOND,RILEY,149297,5,1, ,PMapGF08,14929702
4132,RICHMOND,RILEY,104625,7,1,1914,PMapGF08,10462501
4132,RICHMOND,RILEY,106990,8,1,1923,PMapGF08,10699001
4132,RICHMOND,RILEY,106990,8,1,1923,PMapGF08,10699002
4132,RICHMOND,RILEY,107020,9,1,1927,PMapGF08,10702001
4132,RICHMOND,RILEY,106991,10,1,1938,PMapGF08,10699101
4132,RICHMOND,RILEY,106991,10,1,1938,PMapGF08,10699102
4132,RICHMOND,RILEY,107019,11,1,1951,PMapGF08,10701901
4132,RICHMOND,RILEY,107019,11,1,1951,PMapGF08,10701902
4132,RICHMOND,RILEY,107019,11,1,1951,PMapGF08,10701903
4132,RICHMOND,RILEY,104854,12,1,1963,PMapGF08,10485401
4132,RICHMOND,RILEY,106919,12,2,1963,PMapGF08,10691901
4133,RICHMOND,SHANNON,107042,2,1,1894,PMapGF08,10704201
4133,RICHMOND,SHANNON,104723,3,1,1908,PMapGF08,10472301
4133,RICHMOND,SHANNON,107041,4,1,1918,PMapGF08,10704101
4133,RICHMOND,SHANNON,107043,5,1,1932,PMapGF08,10704301
4134,RICHMOND,SOUTH BALLINA,149288,2,1, ,PMapGF08,14928801
4134,RICHMOND,SOUTH BALLINA,107115,4,1,1910,PMapGF08,10711501
4134,RICHMOND,SOUTH BALLINA,104819,5,1,1920,PMapGF08,10481901
4134,RICHMOND,SOUTH BALLINA,107109,6,1,1929,PMapGF08,10710901
4134,RICHMOND,SOUTH BALLINA,107037,7,1,1943,PMapGF08,10703701
4135,RICHMOND,SOUTH CASINO,149417,2,1, ,PMapGF08,14941701
4135,RICHMOND,SOUTH CASINO,149289,3,1, ,PMapGF08,14928901
4135,RICHMOND,SOUTH CASINO,107108,4,1,1915,PMapGF08,10710801
4135,RICHMOND,SOUTH CASINO,107267,5,1,1924,PMapGF08,10726701
4135,RICHMOND,SOUTH CASINO,107114,6,1,1943,PMapGF08,10711401
4136,RICHMOND,SOUTH CODRINGTON,149298,1,1, ,PMapGF08,14929801
4136,RICHMOND,SOUTH CODRINGTON,149298,1,1, ,PMapGF08,14929802
4136,RICHMOND,SOUTH CODRINGTON,107268,2,1,1901,PMapGF08,10726801
4136,RICHMOND,SOUTH CODRINGTON,107269,3,1,1909,PMapGF08,10726901
4136,RICHMOND,SOUTH CODRINGTON,107270,4,1,1922,PMapGF08,10727001
4137,RICHMOND,TABBIMOBLE,149290,1,1, ,PMapGF08,14929001
4137,RICHMOND,TABBIMOBLE,149290,1,1, ,PMapGF08,14929002
4137,RICHMOND,TABBIMOBLE,149290,1,1, ,PMapGF08,14929003
4137,RICHMOND,TABBIMOBLE,149290,1,1, ,PMapGF08,14929004
4137,RICHMOND,TABBIMOBLE,107166,2,1,1901,PMapGF08,10716601
4137,RICHMOND,TABBIMOBLE,107164,3,1,1917,PMapGF08,10716401
4137,RICHMOND,TABBIMOBLE,107165,4,1,1923,PMapGF08,10716501
4138,RICHMOND,TATHAM,149296,1,1, ,PMapGF08,14929601
4138,RICHMOND,TATHAM,149296,1,1, ,PMapGF08,14929602
4138,RICHMOND,TATHAM,149426,2,1, ,PMapGF08,14942601
4138,RICHMOND,TATHAM,107168,3,1,1908,PMapGF08,10716801
4138,RICHMOND,TATHAM,107167,4,1,1914,PMapGF08,10716701
4138,RICHMOND,TATHAM,107169,5,1,1939,PMapGF08,10716901
4139,RICHMOND,WEST CORAKI,149295,1,1, ,PMapGF08,14929501
4139,RICHMOND,WEST CORAKI,149295,1,1, ,PMapGF08,14929502
4139,RICHMOND,WEST CORAKI,149295,1,1, ,PMapGF08,14929503
4139,RICHMOND,WEST CORAKI,149295,1,1, ,PMapGF08,14929504
4139,RICHMOND,WEST CORAKI,149293,2,1, ,PMapGF08,14929301
4139,RICHMOND,WEST CORAKI,149294,3,1, ,PMapGF08,14929401
4139,RICHMOND,WEST CORAKI,104741,4,1,1910,PMapGF08,10474101
4139,RICHMOND,WEST CORAKI,104565,4,2,1910,PMapGF08,10456501
4139,RICHMOND,WEST CORAKI,104565,4,2,1910,PMapGF08,10456502
4139,RICHMOND,WEST CORAKI,104739,5,1,1914,PMapGF08,10473901
4139,RICHMOND,WEST CORAKI,104740,6,1,1926,PMapGF08,10474001
413,BENARBA,BOROO,127000,1,1,1881,PMapME02,12700001
413,BENARBA,BOROO,126999,2,1,1897,PMapME02,12699901
413,BENARBA,BOROO,126998,3,1,1914,PMapME02,12699801
4140,RICHMOND,WHIPORIE,104735,1,1,1923,PMapGF08,10473501
4140,RICHMOND,WHIPORIE,149427,2,1, ,PMapGF08,14942701
4140,RICHMOND,WHIPORIE,104736,3,1,1908,PMapGF08,10473601
4140,RICHMOND,WHIPORIE,104742,4,1,1915,PMapGF08,10474201
4140,RICHMOND,WHIPORIE,149428,5,1, ,PMapGF08,14942801
4140,RICHMOND,WHIPORIE,104743,6,1,1939,PMapGF08,10474301
4140,RICHMOND,WHIPORIE,104737,7,1,1974,PMapGF08,10473701
4141,RICHMOND,WOOROOWOOLGAN,149300,1,1, ,PMapGF08,14930001
4141,RICHMOND,WOOROOWOOLGAN,149300,1,1, ,PMapGF08,14930002
4141,RICHMOND,WOOROOWOOLGAN,149300,1,1, ,PMapGF08,14930003
4141,RICHMOND,WOOROOWOOLGAN,149300,1,1, ,PMapGF08,14930004
4141,RICHMOND,WOOROOWOOLGAN,149301,2,1, ,PMapGF08,14930101
4141,RICHMOND,WOOROOWOOLGAN,107172,3,1,1908,PMapGF08,10717201
4141,RICHMOND,WOOROOWOOLGAN,107170,4,1,1916,PMapGF08,10717001
4141,RICHMOND,WOOROOWOOLGAN,107171,5,1,1926,PMapGF08,10717101
4141,RICHMOND,WOOROOWOOLGAN,107073,6,1,1940,PMapGF08,10707301
4142,RICHMOND,WORAM,149305,1,1, ,PMapGF08,14930501
4142,RICHMOND,WORAM,149305,1,1, ,PMapGF08,14930502
4142,RICHMOND,WORAM,149305,1,1, ,PMapGF08,14930503
4142,RICHMOND,WORAM,149305,1,1, ,PMapGF08,14930504
4142,RICHMOND,WORAM,107070,2,1,1899,PMapGF08,10707001
4142,RICHMOND,WORAM,107071,3,1,1911,PMapGF08,10707101
4142,RICHMOND,WORAM,107072,4,1,1930,PMapGF08,10707201
4143,RICHMOND,WYANDAH,149302,1,1, ,PMapGF08,14930201
4143,RICHMOND,WYANDAH,149302,1,1, ,PMapGF08,14930202
4143,RICHMOND,WYANDAH,149302,1,1, ,PMapGF08,14930203
4143,RICHMOND,WYANDAH,149302,1,1, ,PMapGF08,14930204
4143,RICHMOND,WYANDAH,149429,2,1, ,PMapGF08,14942901
4143,RICHMOND,WYANDAH,107173,4,1,1912,PMapGF08,10717301
4143,RICHMOND,WYANDAH,107068,5,1,1916,PMapGF08,10706801
4143,RICHMOND,WYANDAH,107067,6,1,1926,PMapGF08,10706701
4144,RICHMOND,BARRAWANGA,107259,3,1,1911,PMapGF07,10725901
4144,RICHMOND,BARRAWANGA,107260,4,1,1924,PMapGF07,10726001
4145,RICHMOND,WYON,149299,1,1, ,PMapGF08,14929901
4145,RICHMOND,WYON,149299,1,1, ,PMapGF08,14929902
4145,RICHMOND,WYON,149299,1,1, ,PMapGF08,14929903
4145,RICHMOND,WYON,149299,1,1, ,PMapGF08,14929904
4145,RICHMOND,WYON,149430,2,1, ,PMapGF08,14943001
4145,RICHMOND,WYON,104816,3,1,1909,PMapGF08,10481601
4145,RICHMOND,WYON,104815,4,1,1919,PMapGF08,10481501
4145,RICHMOND,WYON,104817,5,1,1928,PMapGF08,10481701
4145,RICHMOND,WYON,104818,6,1,1943,PMapGF08,10481801
4146,ROUS,BABYIL,149529,2,1, ,PMapGF08,14952901
4146,ROUS,BABYIL,104793,3,1,1912,PMapGF08,10479301
4146,ROUS,BABYIL,104794,4,1,1921,PMapGF08,10479401
4146,ROUS,BABYIL,104795,5,1,1932,PMapGF08,10479501
4147,ROUS,BALLINA,149431,4,1, ,PMapGF08,14943101
4147,ROUS,BALLINA,149311,5,1, ,PMapGF08,14931101
4147,ROUS,BALLINA,104777,7,1,1922,PMapGF08,10477701
4147,ROUS,BALLINA,104778,8,1,1929,PMapGF08,10477801
4147,ROUS,BALLINA,104780,9,1,1936,PMapGF08,10478001
4147,ROUS,BALLINA,104779,9,2,1936,PMapGF08,10477901
4147,ROUS,BALLINA,106989,10,1, ,PMapGF08,10698901
4147,ROUS,BALLINA,106989,10,1, ,PMapGF08,10698902
4148,ROUS,BERWICK,149432,3,1, ,PMapGF08,14943201
4148,ROUS,BERWICK,149310,5,1, ,PMapGF08,14931001
4148,ROUS,BERWICK,104782,6,1,1910,PMapGF08,10478201
4148,ROUS,BERWICK,104783,7,1,1921,PMapGF08,10478301
4148,ROUS,BERWICK,104785,8,1,1929,PMapGF08,10478501
4148,ROUS,BERWICK,104784,9,1,1937,PMapGF08,10478401
4148,ROUS,BERWICK,106999,10,1,1965,PMapGF08,10699901
4149,ROUS,BEXHILL,149314,4,1, ,PMapGF08,14931401
4149,ROUS,BEXHILL,104786,5,1,1900,PMapGF08,10478601
4149,ROUS,BEXHILL,104787,6,1,1911,PMapGF08,10478701
4149,ROUS,BEXHILL,104789,7,1,1924,PMapGF08,10478901
4149,ROUS,BEXHILL,104788,8,1,1939,PMapGF08,10478801
414,BENARBA,BOYANGA,126994,1,1,1880,PMapME02,12699401
414,BENARBA,BOYANGA,126993,2,1,1901,PMapME02,12699301
414,BENARBA,BOYANGA,126992,3,1,1914,PMapME02,12699201
4150,ROUS,BILLINUDGEL,149306,4,1, ,PMapGF08,14930601
4150,ROUS,BILLINUDGEL,149313,6,1, ,PMapGF08,14931301
4150,ROUS,BILLINUDGEL,149543,7,1, ,PMapGF08,14954301
4150,ROUS,BILLINUDGEL,104790,8,1,1914,PMapGF08,10479001
4150,ROUS,BILLINUDGEL,104791,9,1,1922,PMapGF08,10479101
4150,ROUS,BILLINUDGEL,104792,10,1,1929,PMapGF08,10479201
4150,ROUS,BILLINUDGEL,107017,11,1,1937,PMapGF08,10701701
4150,ROUS,BILLINUDGEL,107018,12,1,1946,PMapGF08,10701801
4150,ROUS,BILLINUDGEL,107016,12,2,1946,PMapGF08,10701601
4152,ROUS,BLAKEBROOK,149433,2,1, ,PMapGF08,14943301
4152,ROUS,BLAKEBROOK,107188,5,1,1910,PMapGF08,10718801
4152,ROUS,BLAKEBROOK,149434,6,1, ,PMapGF08,14943401
4153,ROUS,BOORABEE,149309,2,1, ,PMapGF08,14930901
4153,ROUS,BOORABEE,149435,3,1, ,PMapGF08,14943501
4153,ROUS,BOORABEE,104796,5,1,1911,PMapGF08,10479601
4153,ROUS,BOORABEE,104797,6,1,1920,PMapGF08,10479701
4153,ROUS,BOORABEE,104799,7,1,1927,PMapGF08,10479901
4153,ROUS,BOORABEE,104798,8,1,1940,PMapGF08,10479801
4154,ROUS,BROADWATER,149436,2,1, ,PMapGF08,14943601
4154,ROUS,BROADWATER,149307,4,1, ,PMapGF08,14930701
4154,ROUS,BROADWATER,104801,6,1,1913,PMapGF08,10480101
4154,ROUS,BROADWATER,104803,7,1,1917,PMapGF08,10480301
4154,ROUS,BROADWATER,104802,8,1,1924,PMapGF08,10480201
4154,ROUS,BROADWATER,104804,9,1,1933,PMapGF08,10480401
4154,ROUS,BROADWATER,104800,10,1,1949,PMapGF08,10480001
4155,ROUS,BRUNSWICK,149437,5,1, ,PMapGF08,14943701
4155,ROUS,BRUNSWICK,149308,7,1, ,PMapGF08,14930801
4155,ROUS,BRUNSWICK,104805,8,1,1912,PMapGF08,10480501
4155,ROUS,BRUNSWICK,104806,9,1,1922,PMapGF08,10480601
4155,ROUS,BRUNSWICK,104624,9,2,1922,PMapGF08,10462401
4155,ROUS,BRUNSWICK,107015,10,1,1938,PMapGF08,10701501
4155,ROUS,BRUNSWICK,107015,10,1,1938,PMapGF08,10701502
4155,ROUS,BRUNSWICK,107436,11,1,1959,PMapGF08,10743601
4155,ROUS,BRUNSWICK,107436,11,1,1959,PMapGF08,10743602
4156,ROUS,BUNGABBEE,149303,2,1, ,PMapGF08,14930301
4156,ROUS,BUNGABBEE,149303,2,1, ,PMapGF08,14930302
4156,ROUS,BUNGABBEE,149303,2,1, ,PMapGF08,14930303
4156,ROUS,BUNGABBEE,149303,2,1, ,PMapGF08,14930304
4156,ROUS,BUNGABBEE,149438,4,1, ,PMapGF08,14943801
4156,ROUS,BUNGABBEE,104808,6,1,1912,PMapGF08,10480801
4156,ROUS,BUNGABBEE,104809,7,1,1923,PMapGF08,10480901
4156,ROUS,BUNGABBEE,104807,8,1,1934,PMapGF08,10480701
4157,ROUS,BURRELL,149304,1,1, ,PMapGF08,14930401
4157,ROUS,BURRELL,149304,1,1, ,PMapGF08,14930402
4157,ROUS,BURRELL,149304,1,1, ,PMapGF08,14930403
4157,ROUS,BURRELL,149304,1,1, ,PMapGF08,14930404
4157,ROUS,BURRELL,149439,2,1, ,PMapGF08,14943901
4157,ROUS,BURRELL,107341,3,1,1908,PMapGF08,10734101
4157,ROUS,BURRELL,107339,4,1,1914,PMapGF08,10733901
4157,ROUS,BURRELL,107340,5,1,1924,PMapGF08,10734001
4157,ROUS,BURRELL,104813,6,1,1933,PMapGF08,10481301
4157,ROUS,BURRELL,104810,6,2,1933,PMapGF08,10481001
4158,ROUS,BYRON,149440,5,1, ,PMapGF09,14944001
4158,ROUS,BYRON,107343,7,1,1906,PMapGF09,10734301
4158,ROUS,BYRON,107344,8,1,1913,PMapGF09,10734401
4158,ROUS,BYRON,107345,9,1,1925,PMapGF09,10734501
4158,ROUS,BYRON,107342,10,1,1928,PMapGF09,10734201
4158,ROUS,BYRON,107014,11,1,1940,PMapGF09,10701401
4158,ROUS,BYRON,106998,12,1,1960,PMapGF09,10699801
4158,ROUS,BYRON,106998,12,1,1960,PMapGF09,10699802
4159,ROUS,CHILLINGHAM,149442,3,1, ,PMapGF09,14944201
4159,ROUS,CHILLINGHAM,149262,5,1, ,PMapGF09,14926201
4159,ROUS,CHILLINGHAM,107347,6,1,1913,PMapGF09,10734701
4159,ROUS,CHILLINGHAM,107346,7,1,1923,PMapGF09,10734601
4159,ROUS,CHILLINGHAM,107013,8,1,1934,PMapGF09,10701301
415,BENARBA,BRIGALOW,126989,1,1,1881,PMapME02,12698901
415,BENARBA,BRIGALOW,126988,2,1,1898,PMapME02,12698801
415,BENARBA,BRIGALOW,126987,3,1,1914,PMapME02,12698701
4160,ROUS,CLUNES,149443,4,1, ,PMapGF09,14944301
4160,ROUS,CLUNES,149249,6,1, ,PMapGF09,14924901
4160,ROUS,CLUNES,107184,7,1,1905,PMapGF09,10718401
4160,ROUS,CLUNES,107348,7,2,1905,PMapGF09,10734801
4160,ROUS,CLUNES,107349,8,1,1930,PMapGF09,10734901
4160,ROUS,CLUNES,107350,9,1,1943,PMapGF09,10735001
4161,ROUS,CONDONG,149263,3,1, ,PMapGF09,14926301
4161,ROUS,CONDONG,149263,3,1, ,PMapGF09,14926302
4161,ROUS,CONDONG,107189,7,1,1911,PMapGF09,10718901
4161,ROUS,CONDONG,107355,8,1,1921,PMapGF09,10735501
4161,ROUS,CONDONG,107357,9,1,1933,PMapGF09,10735701
4161,ROUS,CONDONG,107356,10,1,1943,PMapGF09,10735601
4162,ROUS,CORAKI,149264,3,1, ,PMapGF09,14926401
4162,ROUS,CORAKI,107354,7,1,1918,PMapGF09,10735401
4162,ROUS,CORAKI,107351,8,1,1923,PMapGF09,10735101
4162,ROUS,CORAKI,107352,9,1,1933,PMapGF09,10735201
4162,ROUS,CORAKI,107353,10,1,1943,PMapGF09,10735301
4163,ROUS,COUGAL,107190,2,1,1903,PMapGF09,10719001
4163,ROUS,COUGAL,107191,3,1,1912,PMapGF09,10719101
4163,ROUS,COUGAL,107358,4,1,1920,PMapGF09,10735801
4163,ROUS,COUGAL,107192,5,1,1930,PMapGF09,10719201
4164,ROUS,CUDGEN,149267,2,1, ,PMapGF09,14926701
4164,ROUS,CUDGEN,149267,2,1, ,PMapGF09,14926702
4164,ROUS,CUDGEN,149267,2,1, ,PMapGF09,14926703
4164,ROUS,CUDGEN,149267,2,1, ,PMapGF09,14926704
4164,ROUS,CUDGEN,149444,4,1, ,PMapGF09,14944401
4164,ROUS,CUDGEN,149265,6,1, ,PMapGF09,14926501
4164,ROUS,CUDGEN,107359,7,1,1913,PMapGF09,10735901
4164,ROUS,CUDGEN,107360,8,1,1920,PMapGF09,10736001
4164,ROUS,CUDGEN,107027,9,1,1928,PMapGF09,10702701
4164,ROUS,CUDGEN,106997,10,1,1942,PMapGF09,10699701
4164,ROUS,CUDGEN,106997,10,1,1942,PMapGF09,10699702
4164,ROUS,CUDGEN,149266,11,1, ,PMapGF09,14926601
4164,ROUS,CUDGEN,104563,12,1,1969,PMapGF09,10456301
4164,ROUS,CUDGEN,104563,12,1,1969,PMapGF09,10456302
4165,ROUS,DUNBIBLE,149312,2,1, ,PMapGF09,14931201
4165,ROUS,DUNBIBLE,149312,2,1, ,PMapGF09,14931202
4165,ROUS,DUNBIBLE,149445,4,1, ,PMapGF09,14944501
4165,ROUS,DUNBIBLE,107193,5,1,1913,PMapGF09,10719301
4165,ROUS,DUNBIBLE,107194,6,1,1916,PMapGF09,10719401
4165,ROUS,DUNBIBLE,107195,7,2,1938,PMapGF09,10719501
4166,ROUS,DUNOON,149269,2,1, ,PMapGF09,14926901
4166,ROUS,DUNOON,149269,2,1, ,PMapGF09,14926902
4166,ROUS,DUNOON,149269,2,1, ,PMapGF09,14926903
4166,ROUS,DUNOON,149269,2,1, ,PMapGF09,14926904
4166,ROUS,DUNOON,149446,4,1, ,PMapGF09,14944601
4166,ROUS,DUNOON,149258,6,1, ,PMapGF09,14925801
4166,ROUS,DUNOON,149259,7,1, ,PMapGF09,14925901
4166,ROUS,DUNOON,107135,8,1,1914,PMapGF09,10713501
4166,ROUS,DUNOON,107362,9,1,1923,PMapGF09,10736201
4166,ROUS,DUNOON,107136,10,1,1930,PMapGF09,10713601
4166,ROUS,DUNOON,107361,11,2,1942,PMapGF09,10736101
4167,ROUS,EAST GUNDURIMBA,149449,2,1, ,PMapGF09,14944901
4167,ROUS,EAST GUNDURIMBA,107199,4,1,1905,PMapGF09,10719901
4167,ROUS,EAST GUNDURIMBA,107200,5,1,1913,PMapGF09,10720001
4167,ROUS,EAST GUNDURIMBA,107197,6,1,1922,PMapGF09,10719701
4167,ROUS,EAST GUNDURIMBA,107198,7,1,1937,PMapGF09,10719801
4168,ROUS,ETTRICK,149537,2,1, ,PMapGF09,14953701
4168,ROUS,ETTRICK,107142,3,1,1905,PMapGF09,10714201
4168,ROUS,ETTRICK,107141,4,1,1913,PMapGF09,10714101
4168,ROUS,ETTRICK,107143,5,1,1931,PMapGF09,10714301
4168,ROUS,ETTRICK,107140,5,2,1931,PMapGF09,10714001
4169,ROUS,FAIRY MOUNT,149253,2,1, ,PMapGF09,14925301
4169,ROUS,FAIRY MOUNT,149253,2,1, ,PMapGF09,14925302
4169,ROUS,FAIRY MOUNT,149253,2,1, ,PMapGF09,14925303
4169,ROUS,FAIRY MOUNT,149253,2,1, ,PMapGF09,14925304
4169,ROUS,FAIRY MOUNT,149448,3,1, ,PMapGF09,14944801
4169,ROUS,FAIRY MOUNT,107099,4,1,1908,PMapGF09,10709901
4169,ROUS,FAIRY MOUNT,107144,5,1,1918,PMapGF09,10714401
4169,ROUS,FAIRY MOUNT,107146,6,1,1925,PMapGF09,10714601
4169,ROUS,FAIRY MOUNT,107145,7,1,1944,PMapGF09,10714501
4169,ROUS,FAIRY MOUNT,106996,8,1,1960,PMapGF09,10699601
4169,ROUS,FAIRY MOUNT,106996,8,1,1960,PMapGF09,10699602
416,BENARBA,BUCKNEL,153628,1,1,1881,PMapME02,15362801
416,BENARBA,BUCKNEL,153628,1,1,1881,PMapME02,15362802
416,BENARBA,BUCKNEL,153628,1,1,1881,PMapME02,15362803
416,BENARBA,BUCKNEL,153628,1,1,1881,PMapME02,15362804
416,BENARBA,BUCKNEL,153629,2,1,1907,PMapME02,15362901
416,BENARBA,BUCKNEL,153630,3,1,1914,PMapME02,15363001
416,BENARBA,BUCKNEL,126975,4,1,1929,PMapME02,12697501
4170,ROUS,FINDON,149530,2,1, ,PMapGF09,14953001
4170,ROUS,FINDON,107147,3,1,1908,PMapGF09,10714701
4170,ROUS,FINDON,107148,4,1,1917,PMapGF09,10714801
4170,ROUS,FINDON,107150,5,1,1922,PMapGF09,10715001
4170,ROUS,FINDON,107149,6,1,1935,PMapGF09,10714901
4171,ROUS,GENEVA,149241,2,1, ,PMapGF09,14924101
4171,ROUS,GENEVA,149241,2,1, ,PMapGF09,14924102
4171,ROUS,GENEVA,149241,2,1, ,PMapGF09,14924103
4171,ROUS,GENEVA,149241,2,1, ,PMapGF09,14924104
4171,ROUS,GENEVA,104775,3,1,1903,PMapGF09,10477501
4171,ROUS,GENEVA,104764,4,1,1912,PMapGF09,10476401
4171,ROUS,GENEVA,104763,5,1,1924,PMapGF09,10476301
4171,ROUS,GENEVA,104762,6,1,1939,PMapGF09,10476201
4172,ROUS,GOONINBAR,104765,2,1,1903,PMapGF09,10476501
4172,ROUS,GOONINBAR,104766,3,1,1914,PMapGF09,10476601
